"","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulate"
"P62269",-0.605402710095255,17.1817287093597,-1.7412721850399,0.112781747719232,0.277616609770417,-5.49043506247985,"unchanged"
"P17987",0.602967166460818,19.0923650776964,1.22083248041729,0.250626806665902,0.433302317160463,-6.17382755832177,"unchanged"
"B1AJZ9",-0.602595912522407,20.0508950792911,-1.53128143745544,0.157227936828933,0.327619142787729,-5.78422947475211,"unchanged"
"Q12824",-0.594252929945885,19.1504238771029,-1.78055737689297,0.105856834177683,0.267931422099447,-5.4332099434336,"unchanged"
"P26373",-0.593733165632162,23.8849634798825,-1.90654721285479,0.086202635627962,0.238387535563747,-5.24548655679233,"unchanged"
"P42167",-0.593674251996063,20.7559693990106,-1.6539551872437,0.129671231030178,0.297911341033435,-5.61518115349964,"unchanged"
"P56192",-0.592796376373336,17.7213659553896,-1.54147203286455,0.154756242532111,0.324300315327109,-5.77048149085917,"unchanged"
"P35250",-0.584118843073171,18.7949945715049,-1.47129467779951,0.172488894821705,0.347547696504476,-5.86400976407769,"unchanged"
"Q8WVV4",-0.580449239809401,19.569913622979,-1.13627746412998,0.282785737893195,0.455350288335166,-6.26898525538997,"unchanged"
"P49368",0.579495590149257,20.2467066182178,1.52168930792738,0.159586033535679,0.330993254740667,-5.79711917307496,"unchanged"
"O95782",-0.578819713520666,17.6182663591634,-1.63272440391728,0.134107913312312,0.304976371390436,-5.6449759713878,"unchanged"
"Q9H6S0",-0.562144352778773,16.3908044244564,-1.55255846445981,0.152106107751592,0.323826772900933,-5.75546227401674,"unchanged"
"P61313",-0.561387092302972,21.3979870276962,-1.68432942384484,0.123553007493882,0.290170983539023,-5.57218244070271,"unchanged"
"P50402",-0.55753052427848,19.8110200788676,-1.6016154769037,0.140854114156163,0.313943498218712,-5.68823608251515,"unchanged"
"P14868",-0.554280028380102,19.1103187774395,-1.56561558955074,0.149036223594591,0.323826772900933,-5.73769042064309,"unchanged"
"Q07955",-0.553563910979285,19.472021753878,-1.58596162033619,0.144361678677389,0.318591290874238,-5.70982160787119,"unchanged"
"P06702",0.540127813710246,18.9948492810459,0.769106086295613,0.459912650269052,0.604225417362274,-6.61721042845358,"unchanged"
"P62750",-0.538428752981837,17.930672656239,-1.47189597249629,0.172329756542852,0.347547696504476,-5.86321999989675,"unchanged"
"P04040",-0.53809481148609,19.5750031091516,-1.32891534598883,0.213899515306418,0.403985012505931,-6.04500404598454,"unchanged"
"P61247",-0.537560818556763,23.8827975725501,-1.68710001052374,0.123008097504185,0.290170983539023,-5.56823890888724,"unchanged"
"Q06830",-0.527409053738534,23.0983149286966,-1.69102633575881,0.122239598531724,0.290170983539023,-5.5626442987533,"unchanged"
"P18124",-0.524114223275273,22.3081493043472,-1.71506970376323,0.11762759728565,0.283318083784791,-5.52823186422034,"unchanged"
"P38646",0.520057637574137,22.4207452829859,1.68239713703029,0.123934332427063,0.290170983539023,-5.57493067583098,"unchanged"
"P04843",0.519523107754491,18.7864098664312,0.791015165463263,0.447601841164315,0.593271079413057,-6.59965535297058,"unchanged"
"Q15393",-0.515323865226208,19.8890533341022,-1.54082850995419,0.154911311339288,0.324300315327109,-5.77135129658146,"unchanged"
"Q08211",-0.514206485814814,24.2664896417906,-1.62128216372135,0.13655496207508,0.307420216128823,-5.66094309461485,"unchanged"
"Q16778",-0.513539175652856,19.5236324554445,-1.45163650115113,0.177762050968058,0.355524101936117,-5.88971609924026,"unchanged"
"Q86YP4",-0.510984701148974,17.5854440133048,-1.13646528584986,0.282710853076895,0.455350288335166,-6.2687796111117,"unchanged"
"Q2NL82",-0.508922921058115,17.4074460000271,-1.28560872490596,0.228042623810384,0.410293556092579,-6.09755377655085,"unchanged"
"O43684",-0.508779592454768,18.0594019422774,-1.26575516760038,0.234779973681452,0.417386619878137,-6.12123262074758,"unchanged"
"Q9BUF5",-0.508198923577222,17.5750663982453,-1.29463392238369,0.225033008732956,0.408157036082447,-6.08670322172572,"unchanged"
"P46063",-0.507867875925463,17.8071607444523,-1.59022944226748,0.143397780891138,0.318030721976385,-5.7039488929924,"unchanged"
"P06733",-0.50782170121348,19.9567135230048,-1.1420809486393,0.280479063022471,0.455270363166909,-6.26261907370378,"unchanged"
"O00231",-0.49853695258459,18.7446044109615,-1.21715499614458,0.251961568784182,0.433302317160463,-6.17807168001174,"unchanged"
"P62701",-0.496176803518861,23.6757274740865,-1.4716939583235,0.172383207307014,0.347547696504476,-5.86348535613136,"unchanged"
"P09651",-0.492819648345947,23.3013254110158,-1.47266503321142,0.172126402640999,0.347547696504476,-5.86220958675604,"unchanged"
"Q14974",0.492358402149126,19.3594506603325,1.29546074735365,0.224758937997089,0.408157036082447,-6.08570648987676,"unchanged"
"P40939",0.489379512455319,18.7540072020545,1.05272874768641,0.317657246688538,0.47755183394787,-6.35783367871828,"unchanged"
"Q15233",-0.485743620248442,22.6528979160697,-1.30639920573902,0.221159057221297,0.408157036082447,-6.07247813303553,"unchanged"
"Q15366",-0.480775249440146,18.5358005897495,-1.42374359964282,0.185482003304968,0.362746962490037,-5.9258073678343,"unchanged"
"Q15459",-0.478564030361937,19.339449552717,-1.30328354852413,0.222179528383975,0.408157036082447,-6.07625399283282,"unchanged"
"P07355",-0.476825512357358,21.1944060829904,-1.32108815647617,0.216400270337377,0.405637326824875,-6.05459178699669,"unchanged"
"Q96P44",-0.468238443674284,19.7410692814856,-1.36739826849548,0.201953400090937,0.388305249960256,-5.99730035373755,"unchanged"
"Q9Y5A9",-0.466225987564293,17.7941096024499,-1.35123975342492,0.206899304478248,0.394429312367042,-6.01744397364934,"unchanged"
"Q14008",-0.462154523974068,18.9098480990066,-1.15319457596562,0.276103138355137,0.45145319038467,-6.2503589253488,"unchanged"
"Q96HS1",-0.461586686891483,18.6757156089304,-1.07687502277363,0.307256795590055,0.472952988538631,-6.33270173538411,"unchanged"
"Q5BKZ1",-0.4596480880836,17.2555032233518,-1.27205165594909,0.232625767784065,0.415204557638491,-6.11375142582199,"unchanged"
"Q15365",-0.458798517822832,18.8792142345935,-1.44024932211248,0.180879680228664,0.359741227832976,-5.9045050478111,"unchanged"
"P61769",-0.458510196727985,17.3982508722318,-0.859761884884555,0.410400049005584,0.565720682936928,-6.5417827982552,"unchanged"
"P08621",-0.457603512416465,19.0571035597813,-0.906913865379571,0.386146563379591,0.547448292386256,-6.49970045209099,"unchanged"
"P60228",-0.454274083935712,18.0948489136035,-1.16647360272055,0.270945498202224,0.449568826646653,-6.23559200454897,"unchanged"
"Q92974",-0.453535735999061,16.9535611740015,-1.02591965014793,0.32951524334426,0.488817314629895,-6.38520464945393,"unchanged"
"Q13895",-0.451942611499348,17.7361824627475,-1.1706531018121,0.2693380603321,0.44856301497688,-6.23091779697076,"unchanged"
"Q14498",-0.447178155797861,20.0900357297906,-1.17921162538998,0.266070104198948,0.448118070229808,-6.22130703269601,"unchanged"
"P52292",-0.44540905666382,21.7665004878252,-1.22542899120241,0.248966521334708,0.432313959526935,-6.16850960100521,"unchanged"
"Q6UWP8",-0.441643252634123,18.822691292828,-1.07575408507377,0.30773377398206,0.472952988538631,-6.33387838513765,"unchanged"
"P62424",-0.441154699593366,21.7444518999819,-1.3933307599031,0.194224575452671,0.375054352598262,-5.96463505155929,"unchanged"
"Q92734",-0.439410937312644,25.2114518681882,-1.28251377171424,0.229082307084128,0.410515494294758,-6.10126230286419,"unchanged"
"Q8NFZ5",-0.437231909005575,18.6883796750956,-1.15060046776367,0.277119703919161,0.45145319038467,-6.25322873050791,"unchanged"
"Q15070",-0.437231909005575,18.6883796750956,-1.15060046776367,0.277119703919161,0.45145319038467,-6.25322873050791,"unchanged"
"P31942",-0.437053052647254,24.1475675785881,-1.32666177464287,0.214617037893776,0.403985012505931,-6.04776853288362,"unchanged"
"Q15109",-0.432812336603725,19.0415556642102,-1.30020824183541,0.223190608104402,0.408157036082447,-6.07997474238457,"unchanged"
"Q9UHX1",-0.432129867746166,21.5446211127266,-1.35567129982402,0.205532832222991,0.393498755708974,-6.01193571475674,"unchanged"
"P25705",0.431973973326503,21.0059778527008,1.15957643383626,0.273614784508914,0.450659645073506,-6.24327795824586,"unchanged"
"P31151",0.431875313739152,18.7093547364072,0.559841309453953,0.588118202261657,0.708182438153379,-6.7622414961471,"unchanged"
"P24539",0.431470436892688,17.4448394071542,1.25875877800668,0.237192786997439,0.418355781790758,-6.12951417445059,"unchanged"
"P68363",0.431377122318455,25.3161636779091,1.18383213048017,0.264319003338843,0.446848730172836,-6.21609664256848,"unchanged"
"P14866",-0.430406717869595,20.8719568497762,-1.12192435429128,0.288554481020938,0.458412792543902,-6.28462314432273,"unchanged"
"Q15517",-0.430306045258735,21.0820339438785,-0.879334484682363,0.40020737548701,0.555198862316766,-6.52454693376507,"unchanged"
"P14923",-0.426868585444385,24.5030376208607,-1.21584811667335,0.252437287452859,0.433302317160463,-6.17957766058707,"unchanged"
"Q99578",-0.426572779378493,17.863102418143,-1.17160424885538,0.268973308884949,0.44856301497688,-6.22985230878224,"unchanged"
"Q16777",-0.421378159759634,18.3770278124012,-0.811987752372726,0.436022397085838,0.584844412857651,-6.58244521912808,"unchanged"
"Q00839",-0.419585015295617,24.6409921019682,-1.23090501777847,0.247000183406052,0.430568413096932,-6.16215499956413,"unchanged"
"Q9Y230",-0.418991256515582,21.723967683209,-1.20464953347929,0.25654345264584,0.43866972055472,-6.19243340730153,"unchanged"
"Q07283",0.417131406195054,17.5064014299884,0.500414469345415,0.627797085709789,0.746029428111368,-6.79565795604301,"unchanged"
"Q9P2E9",-0.415848403796335,24.0538992974651,-1.2619795960495,0.236079528578354,0.418038058510286,-6.1257058196616,"unchanged"
"P60842",0.414669341437726,18.9238390370693,0.793951309950876,0.445968619493846,0.593271079413057,-6.59726972822189,"unchanged"
"Q5T750",0.412950136547369,18.9269916135115,0.978600256121644,0.35124926077699,0.512572211166422,-6.43212023440018,"unchanged"
"P08238",0.412027918012978,21.0133817466889,1.19798097602774,0.259014006172975,0.441210170210999,-6.20004695820343,"unchanged"
"P35030",0.409806282097794,17.9767176007426,1.2914732199327,0.226083246470367,0.408408445236792,-6.09050928593238,"unchanged"
"P78371",0.408390137110473,20.3957928261898,1.24990047776391,0.240276764045094,0.420484337078915,-6.13995222367098,"unchanged"
"Q09028",-0.407337403168295,20.3493854172548,-1.29664328297126,0.224367438356526,0.408157036082447,-6.08428017161319,"unchanged"
"P22626",-0.406517163220574,25.3279521580988,-1.2548327595193,0.238555597482617,0.419109441851814,-6.13414689859267,"unchanged"
"Q9BW19",0.406319626434485,22.9534598786724,0.605987775382154,0.558256821774291,0.68520289357502,-6.73387442313489,"unchanged"
"P23490",-0.403440172406864,18.5806693841179,-0.957214850165255,0.36141053317468,0.523505533143052,-6.45272721584758,"unchanged"
"Q9Y3I0",-0.400256253888369,23.634203520825,-1.18964541076709,0.262128941735746,0.444824870824296,-6.20951957270407,"unchanged"
"P27816",-0.399306044684355,20.6407085795163,-1.12847133938096,0.285911833591376,0.455830966010451,-6.27750906215645,"unchanged"
"Q3ZCQ8",-0.398356760213879,17.3995755583883,-1.03139052069336,0.327068756771723,0.486800010078843,-6.37966506028865,"unchanged"
"Q9BRS2",-0.397712973562697,17.7399156654383,-1.06561281015657,0.31207486878493,0.47393064818864,-6.34447976577163,"unchanged"
"Q13765",-0.397516245948221,18.0948598495492,-1.07249083754394,0.309125572541437,0.472952988538631,-6.33729832580006,"unchanged"
"Q99698",0.395899891122486,17.7278546730555,1.08993025910672,0.301743273102197,0.472952988538631,-6.31892682733153,"unchanged"
"P15924",-0.393351576904156,25.877851439311,-1.08476423982922,0.303915825162007,0.472952988538631,-6.32439318693732,"unchanged"
"O00178",-0.39238318946251,17.3928743628229,-1.06129933938226,0.313935413205805,0.475145490257435,-6.34896487546385,"unchanged"
"Q6UN15",-0.391676358649871,19.140929820164,-1.06768060614107,0.311185948006522,0.47393064818864,-6.34232458837884,"unchanged"
"P60174",-0.389273555347355,18.1136109481843,-0.700760922748153,0.499704721621072,0.632394675949831,-6.66914386984401,"unchanged"
"Q92841",-0.385023705087551,22.5781503014599,-1.10611857667517,0.295012887899738,0.465942033661952,-6.30166619667034,"unchanged"
"P07437",0.384957741188202,24.0232320268129,1.04682513421774,0.320240348309883,0.479825003487718,-6.36390943566684,"unchanged"
"P53396",-0.377784925030337,17.4791404551713,-1.08181471033349,0.305161625651731,0.472952988538631,-6.32750506456934,"unchanged"
"P04406",0.370716353545127,23.6070374636396,1.13175406086963,0.284593930209479,0.455350288335166,-6.27393002303349,"unchanged"
"P05141",-0.3685276147372,24.4120801306401,-0.902997006055287,0.388121993371926,0.547826682468841,-6.50326876791158,"unchanged"
"Q6WKZ4",-0.368173179376928,18.1305649478893,-0.796337651062014,0.444644124435828,0.593271079413057,-6.59532510244876,"unchanged"
"P62753",-0.362697022105159,21.4550541444963,-1.07651808242178,0.307408618342148,0.472952988538631,-6.33307652077326,"unchanged"
"P17844",-0.362494731447761,25.4511044722554,-1.08565201532424,0.303541619969065,0.472952988538631,-6.32345524579993,"unchanged"
"Q14681",-0.359865349590645,18.2023332199429,-0.558270062529727,0.589149890055061,0.708182438153379,-6.76317039642541,"unchanged"
"Q15436",-0.359525963548418,17.8008264395741,-1.16034820489181,0.27331506914686,0.450659645073506,-6.24241963680082,"unchanged"
"P47755",0.351176446624361,17.9905983601676,1.05807534167461,0.315331541230268,0.475651617748014,-6.35230774699638,"unchanged"
"Q12906",-0.348669820594647,20.6437617245172,-1.10524286797735,0.295373967767844,0.465942033661952,-6.30260497714611,"unchanged"
"Q99700",-0.34666415202658,18.2678455478535,-0.974793012520855,0.353042797157928,0.513516795866077,-6.43581631437379,"unchanged"
"Q13112",-0.346488557744724,17.0378023073532,-0.888442650577543,0.395524725479992,0.552009585716624,-6.5164133617083,"unchanged"
"P13639",-0.345304649468446,21.2644401673923,-1.07203657542947,0.309319700093346,0.472952988538631,-6.33777375123267,"unchanged"
"Q92925",-0.343999027237594,19.7555103794985,-0.986545937716002,0.3475277324059,0.510466964320798,-6.42436850941524,"unchanged"
"P31944",-0.343806079641826,20.3256491983084,-0.855870016949695,0.412447929626167,0.56679960881142,-6.54517036007847,"unchanged"
"P22061",-0.337573782077147,19.3521057662794,-0.941713472290168,0.368908387079813,0.529714607088962,-6.46742856994018,"unchanged"
"O95793",-0.334084330683844,19.79908451403,-1.03986764077097,0.323304947861384,0.482802055473,-6.3710348039952,"unchanged"
"Q9BQ67",-0.333372344004818,20.3121063277363,-0.819260659101924,0.432053934824447,0.58301253855829,-6.57638519780293,"unchanged"
"P55084",0.330372203073313,19.7430943723959,0.955473754043521,0.362247132308808,0.523505533143052,-6.45438837729103,"unchanged"
"P14678",-0.330127066790951,20.2349091245547,-0.984050994742046,0.348693152795246,0.510505008013955,-6.42680807965481,"unchanged"
"Q13049",0.329283026163985,17.4853250988769,0.7440695255362,0.474246940538697,0.61228423447071,-6.636735880701,"unchanged"
"Q5D862",-0.32296763350968,21.5569796551021,-0.827433081426638,0.42762366109189,0.580531515664141,-6.56951956128639,"unchanged"
"P25205",-0.317181981281831,20.0553057149627,-0.8732705786993,0.40334625354009,0.557713338228272,-6.52992235186082,"unchanged"
"Q13867",0.315373366099134,18.632761279035,0.736691979121626,0.47852461664055,0.614266556604488,-6.64237958143258,"unchanged"
"P11940",-0.314159278854248,22.7246225833014,-0.898870703904186,0.39021075602652,0.547826682468841,-6.50701376390204,"unchanged"
"Q9BVP2",-0.31218077216537,17.8289157901493,-0.944900439367149,0.367357789098142,0.529184210662276,-6.46442236960399,"unchanged"
"Q12905",0.309128200330949,20.8287055916905,0.695147433271777,0.503065174916755,0.634854079894947,-6.67321620628196,"unchanged"
"P35232",-0.307241098469806,19.9914546494951,-0.847615479264205,0.41681460808454,0.57104875969992,-6.55231149143416,"unchanged"
"Q52LJ0",-0.303669473821071,20.1157217189335,-0.712050928564018,0.492988044541253,0.62743932941614,-6.66086393219012,"unchanged"
"Q96I24",-0.299385344594953,17.0084507906141,-0.896715703679726,0.391304773192029,0.547826682468841,-6.50896385158424,"unchanged"
"P23396",-0.29915441534428,23.6052904204709,-0.938341188478396,0.370554278456931,0.530378008781806,-6.47060036251852,"unchanged"
"O00571",-0.299081552617999,25.5538150855955,-0.833922448846106,0.424127672192639,0.579296332750922,-6.56402571598663,"unchanged"
"P26599",-0.296408702845767,20.2708938529956,-0.898960850595777,0.390165038713927,0.547826682468841,-6.5069321026276,"unchanged"
"P05023",0.294397591198848,18.2310995921267,0.746996895822741,0.47255634532147,0.61228423447071,-6.63448258315117,"unchanged"
"Q9Y5V3",-0.290271272110303,17.5048536551651,-0.750272588176923,0.470669153884703,0.61228423447071,-6.6319518213249,"unchanged"
"P59665",0.289324048512587,18.6185349808966,0.419655343724792,0.683762249293656,0.781442570621321,-6.83533758372433,"unchanged"
"P12004",-0.287636445641791,18.4400228416193,-0.746792994635281,0.472673976282169,0.61228423447071,-6.63463978853851,"unchanged"
"O75477",0.28651071358372,17.266236994587,0.720928400334573,0.487746184028918,0.624315115557015,-6.65426962124614,"unchanged"
"Q9NTX7",-0.285344968222848,28.1579117054816,-0.914749743293904,0.382215988251908,0.545327269862595,-6.49252277129654,"unchanged"
"Q13206",-0.280267991711508,19.665571216652,-0.589105083117444,0.56908219286897,0.693571552373676,-6.74449527508437,"unchanged"
"P42704",-0.279559154924343,17.374604852127,-0.771773128310082,0.458402369318612,0.604225417362274,-6.61509669326654,"unchanged"
"O14979",-0.277354925430039,22.3204881627092,-0.879177413897216,0.40028846546499,0.555198862316766,-6.52468657131173,"unchanged"
"O60524",-0.274764523295264,17.0298269598866,-0.769237960897758,0.459837897130096,0.604225417362274,-6.61710606487437,"unchanged"
"Q53H96",-0.274106508430567,17.5580295724902,-0.744648549959207,0.473912241038464,0.61228423447071,-6.63629081184138,"unchanged"
"P05089",-0.270836389266268,21.2057112982195,-0.717081742387204,0.490013224815535,0.625429984949743,-6.65713599787582,"unchanged"
"Q9NVN8",-0.27040085768132,17.4597060642357,-0.792705113516986,0.446661331864165,0.593271079413057,-6.59828321454504,"unchanged"
"Q00325",-0.266872936424139,20.0707251095565,-0.829308771033242,0.426611185718018,0.580531515664141,-6.56793544417167,"unchanged"
"P20839",-0.264202386448549,19.4681946093227,-0.595939310895323,0.564686029989622,0.691200386435385,-6.74022947996397,"unchanged"
"P07339",-0.263757459048062,20.1301498488844,-0.700972148980872,0.499578543337517,0.632394675949831,-6.66899005644811,"unchanged"
"O43242",-0.261508970328297,18.7867748229864,-0.557546803355341,0.589625110337523,0.708182438153379,-6.76359715464099,"unchanged"
"Q13247",-0.261476029154011,19.2683249366785,-0.821762010022229,0.430694688995481,0.582934201419866,-6.5742901130669,"unchanged"
"Q92499",-0.257775786306727,23.1477198679645,-0.626704330583193,0.545133161203702,0.670933121481479,-6.72046205850378,"unchanged"
"O14874",-0.253026631536017,18.1724775780358,-0.73774449576449,0.477912851991124,0.614266556604488,-6.64157749712994,"unchanged"
"Q96CS3",-0.252928557495313,18.0457117337467,-0.751928636520199,0.469716908145863,0.61228423447071,-6.63066862441942,"unchanged"
"Q92804",-0.24410474406892,23.9835548266888,-0.638075902357751,0.538005438913862,0.668393655076148,-6.71292308753674,"unchanged"
"P69905",-0.244046080250044,22.5247360328125,-0.630792811904808,0.542564248457151,0.669610973302489,-6.7177659112744,"unchanged"
"O43670",-0.242697891884667,17.4019386800981,-0.63609314811052,0.539244323263088,0.668393655076148,-6.71424657033987,"unchanged"
"P10809",0.23849349769473,21.3171499199666,0.43909534072696,0.670087965946055,0.769742073702135,-6.82639679099665,"unchanged"
"P01042",-0.230283340594571,18.043471800769,-0.488346239127505,0.636015655053849,0.74970833480228,-6.80201021994025,"unchanged"
"P55795",-0.229433172785953,18.4886448150944,-0.63577294102446,0.539444553499542,0.668393655076148,-6.71445995222081,"unchanged"
"Q96EY7",-0.227922526802221,17.3948621883339,-0.496127993785309,0.63071017150562,0.747508351414068,-6.79793108023886,"unchanged"
"Q96PK6",-0.224545184856478,22.4879089517342,-0.645770199902983,0.533213525666318,0.668336681367953,-6.70775132391419,"unchanged"
"O95831",-0.223417962907376,16.8448171241243,-0.64438780943707,0.534072615914569,0.668336681367953,-6.70868470080265,"unchanged"
"P12268",-0.222934262881829,24.9648156556035,-0.687791819068663,0.507489411336292,0.638638360333311,-6.67850746315141,"unchanged"
"P38159",-0.220134664344595,23.8920924631789,-0.57065973585667,0.581041152428336,0.705437496715161,-6.75577941475063,"unchanged"
"P51991",0.219091100641247,18.598936157654,0.454009401871338,0.659682151612401,0.765641460938745,-6.81927393082371,"unchanged"
"P14618",-0.218999581467742,20.9964667108151,-0.588116781687542,0.569719489449805,0.693571552373676,-6.74510836359496,"unchanged"
"P05109",-0.213740503797002,21.5554741849171,-0.444522932898029,0.666292383619447,0.767583281613993,-6.82383104111837,"unchanged"
"Q8NCA5",-0.207913442055077,20.6046133948079,-0.634747696074276,0.540085944503495,0.668393655076148,-6.71514249710073,"unchanged"
"P68871",0.204240731699528,20.9767634954661,0.474191436746596,0.645721731479275,0.753880131650721,-6.80927248123158,"unchanged"
"Q8WWM7",-0.19804104984458,18.5664004553264,-0.446652797217651,0.664805636731182,0.767583281613993,-6.82281593526218,"unchanged"
"O14654",-0.194764783681002,20.477222864212,-0.557897588595691,0.589394599942393,0.708182438153379,-6.76339023903724,"unchanged"
"O60506",-0.19220490862363,20.686106071311,-0.484298106106825,0.638784219443532,0.74970833480228,-6.80410794256142,"unchanged"
"P17812",0.188933115270043,17.170235920789,0.504561293874735,0.624985287683071,0.744663321494723,-6.79344121637176,"unchanged"
"P22735",-0.186198994068739,17.9573576284208,-0.353235839735583,0.73137011444343,0.815059232016559,-6.86292553376452,"unchanged"
"Q02978",-0.185332653325034,19.3631253573096,-0.511589936875957,0.620233874446407,0.740972735338641,-6.78964433159358,"unchanged"
"Q16630",-0.174205565702632,22.5018805049813,-0.370038348269866,0.71920264651547,0.805506964097326,-6.85638153567636,"unchanged"
"P61978",-0.173454748095711,22.6374412590485,-0.492757646208321,0.633005340714864,0.748249057098308,-6.79970532377838,"unchanged"
"P50991",-0.171253713383603,20.3785671722578,-0.532298375252033,0.606341829686782,0.726313207753151,-6.77816875548405,"unchanged"
"O75323",-0.164617308415981,18.1681824590027,-0.444232403809182,0.666495304794293,0.767583281613993,-6.82396914790818,"unchanged"
"Q6P2Q9",0.163071948858967,17.6624031431708,0.473121151742544,0.646458518181076,0.753880131650721,-6.80981331288665,"unchanged"
"P11908",0.159488809951107,18.0498062682347,0.483602952782629,0.639260231907302,0.74970833480228,-6.8044664937844,"unchanged"
"Q9NSD9",0.159161978789633,17.4245911366457,0.407666771440556,0.692255860674131,0.784985099181976,-6.84065667903678,"unchanged"
"P34931",-0.154702191984828,18.6492991183887,-0.410733524570402,0.690078807169968,0.784658136071436,-6.83931019046808,"unchanged"
"Q92900",-0.154346897467221,18.494229123411,-0.426550944898388,0.67889771324679,0.777867456610133,-6.832210792912,"unchanged"
"P07864",0.151214016158477,17.1308828018656,0.405394594802804,0.693870757312639,0.784985099181976,-6.84164801087169,"unchanged"
"P81605",-0.148057951266168,24.4408312155228,-0.292797785732309,0.775764693182589,0.851820055259313,-6.88400504058231,"unchanged"
"O43809",0.14688143520825,22.6356769143239,0.471078589204229,0.647865738137338,0.753880131650721,-6.81084221193242,"unchanged"
"Q8IWZ3",-0.145014915419647,18.7092794122346,-0.392233761064539,0.703256011354795,0.793598723140928,-6.84728449803724,"unchanged"
"P26368",0.139935445794404,18.8970027654711,0.238296942813212,0.816545182816297,0.877247582498084,-6.89968599869048,"unchanged"
"Q16878",-0.137451973128222,18.6443577043277,-0.41283189722699,0.688590905317594,0.784658136071436,-6.83838326274819,"unchanged"
"Q13310",-0.136677124338068,19.7813185640241,-0.388739711426765,0.705756599513864,0.794419488900028,-6.84875065419923,"unchanged"
"Q15637",-0.135760084397901,18.654011621948,-0.225303927957744,0.826358133899722,0.879354973841035,-6.90295508336169,"unchanged"
"P29508",0.12764177620177,21.3690506601152,0.274098370528706,0.78968315563779,0.856800733289065,-6.88974254033649,"unchanged"
"P00367",0.12756593642376,19.6350375222904,0.24990106092929,0.807809230123281,0.872044662880072,-6.89661329304988,"unchanged"
"P55081",-0.1238575487669,19.7474577207493,-0.358056438432629,0.727871097183206,0.813182672164779,-6.86107836257575,"unchanged"
"Q15828",-0.121996974627436,16.6778027299481,-0.277245998154005,0.787334688261231,0.856800733289065,-6.88880283100898,"unchanged"
"O43390",-0.118671273759254,18.6860909510962,-0.27533651339094,0.78875910271362,0.856800733289065,-6.88937415902955,"unchanged"
"P62987",0.118655285470936,25.0084206178333,0.372317049400136,0.717558774942253,0.805506964097326,-6.85547128574263,"unchanged"
"Q9NX63",-0.116181802279375,17.8180756271234,-0.287876252610737,0.779420065443106,0.85374129417729,-6.88555119435807,"unchanged"
"P43686",0.115119750253385,18.1895338205857,0.301637474223076,0.769213680271552,0.846702036269424,-6.88116331556403,"unchanged"
"Q9NZT1",-0.114252646809753,23.5618233292748,-0.185938243389055,0.85627443322145,0.904742797366061,-6.91175098693698,"unchanged"
"Q9Y6C9",-0.113864729946791,18.924373572614,-0.302729356874456,0.76840580715063,0.846702036269424,-6.88080654715106,"unchanged"
"O94906",-0.113657187208982,17.4320816588153,-0.308374566344475,0.764233641801674,0.846702036269424,-6.87894182492526,"unchanged"
"Q9NXV2",-0.11134717743731,22.4003983539578,-0.337870877584335,0.742565659613085,0.825482420612065,-6.86865012052489,"unchanged"
"P62241",-0.104971057728694,22.8017624270088,-0.302750499782626,0.768390166596323,0.846702036269424,-6.88079962630215,"unchanged"
"Q96MR6",-0.101382277639036,22.0655538385339,-0.225590420108993,0.826141414964538,0.879354973841035,-6.90288495555583,"unchanged"
"Q9Y265",0.100741858800113,21.619539456869,0.263438759728892,0.797652693720703,0.863160402866848,-6.89284640169339,"unchanged"
"P46821",0.0988780096392823,19.5935750321864,0.273857213922326,0.789863176000857,0.856800733289065,-6.88981410079222,"unchanged"
"P78347",-0.0981413621923082,18.7908348880653,-0.182665743249287,0.858772935069398,0.905247705673153,-6.91240696757869,"unchanged"
"Q01844",-0.0846832734367098,22.6451696117377,-0.207841053734614,0.839596305895394,0.891324988249139,-6.90706300809815,"unchanged"
"Q9BQA1",-0.0829201960227195,20.0425938041467,-0.246308424633612,0.810510977923357,0.872857976225154,-6.89758002277244,"unchanged"
"Q96PE2",-0.0819570561245442,20.2941858763074,-0.126539445252704,0.901856025758108,0.938960025582262,-6.9218536058025,"unchanged"
"P41250",-0.0811897860887001,17.8095786097939,-0.230221696618232,0.822640197053147,0.879354973841035,-6.9017390743084,"unchanged"
"P01040",-0.0765126888280712,19.7396901540457,-0.125256749229787,0.90284514181277,0.938960025582262,-6.92202957242899,"unchanged"
"P41252",0.0744004540646372,17.4222971149047,0.202364049809559,0.843759362886589,0.893626937525276,-6.9082837823285,"unchanged"
"Q99832",0.07266988633247,17.8600685724617,0.162513697965115,0.874193787085036,0.915043964051626,-6.91619136574866,"unchanged"
"P49411",-0.0719957335189143,23.2613759788769,-0.228315363491255,0.824080883010798,0.879354973841035,-6.90221353346629,"unchanged"
"Q02413",0.0664107144310258,23.4327541686745,0.172844570808223,0.866280980562322,0.911018495990423,-6.91430617011102,"unchanged"
"P07477",0.0607968675144726,22.0832043042086,0.11334049838154,0.912042157701992,0.94582149687614,-6.92357886330922,"unchanged"
"P06576",-0.0586302504059439,17.7550839456771,-0.168060704391239,0.869943251496958,0.912727345832874,-6.91519349442085,"unchanged"
"Q96P63",-0.0538411617685561,20.917066729066,-0.124628262625211,0.903329846040078,0.938960025582262,-6.9221151390375,"unchanged"
